Date,Reservoirs,Watershed,Storage (BG),Capacity (BG),Outflow (BGD),Outflow (MGD),
03/30/2020,New Croton,Croton System,0,19.0,0.3361,336.1,
03/31/2020,New Croton,Croton System,0,19.0,0.5714,571.4,
04/01/2020,New Croton,Croton System,0,19.0,0.6201,620.1,
04/02/2020,New Croton,Croton System,0,19.0,0.5798,579.8,
04/03/2020,New Croton,Croton System,0,19.0,0.5181,518.1,
04/04/2020,New Croton,Croton System,0,19.0,0.4622,462.2,
04/05/2020,New Croton,Croton System,0,19.0,0.4381,438.1,
04/06/2020,New Croton,Croton System,0,19.0,0.4069,406.9,
04/07/2020,New Croton,Croton System,0,19.0,0.3302,330.2,
04/08/2020,New Croton,Croton System,0,19.0,0.3445,344.5,
04/09/2020,New Croton,Croton System,0,19.0,0.3458,345.8,
04/10/2020,New Croton,Croton System,0,19.0,0.3731,373.1,
04/11/2020,New Croton,Croton System,0,19.0,0.3751,375.1,
04/12/2020,New Croton,Croton System,0,19.0,0.3484,348.4,
04/13/2020,New Croton,Croton System,0,19.0,0.7215,721.5,
04/14/2020,New Croton,Croton System,0,19.0,1.3000,1300.0,
04/15/2020,New Croton,Croton System,0,19.0,0.9360,936.0,
04/16/2020,New Croton,Croton System,0,19.0,0.7085,708.5,
04/17/2020,New Croton,Croton System,0,19.0,0.6286,628.6,
04/18/2020,New Croton,Croton System,0,19.0,0.7475,747.5,
04/19/2020,New Croton,Croton System,0,19.0,0.7085,708.5,
04/20/2020,New Croton,Croton System,0,19.0,0.6279,627.9,
04/21/2020,New Croton,Croton System,0,19.0,0.6071,607.1,
04/22/2020,New Croton,Croton System,0,19.0,0.6494,649.4,
04/23/2020,New Croton,Croton System,0,19.0,0.5707,570.7,
04/24/2020,New Croton,Croton System,0,19.0,0.6565,656.5,
04/25/2020,New Croton,Croton System,0,19.0,0.6890,689.0,
04/26/2020,New Croton,Croton System,0,19.0,0.6461,646.1,
04/27/2020,New Croton,Croton System,0,19.0,0.6825,682.5,
04/28/2020,New Croton,Croton System,0,19.0,0.6104,610.4,
04/29/2020,New Croton,Croton System,0,19.0,0.5480,548.0,
04/30/2020,New Croton,Croton System,0,19.0,0.6500,650.0,
05/01/2020,New Croton,Croton System,0,19.0,1.0660,1066.0,
05/02/2020,New Croton,Croton System,0,19.0,0.9945,994.5,
05/03/2020,New Croton,Croton System,0,19.0,0.8385,838.5,
05/04/2020,New Croton,Croton System,0,19.0,0.7605,760.5,
05/05/2020,New Croton,Croton System,0,19.0,0.6890,689.0,
05/06/2020,New Croton,Croton System,0,19.0,0.6208,620.8,
05/07/2020,New Croton,Croton System,0,19.0,0.5649,564.9,
05/08/2020,New Croton,Croton System,0,19.0,0.5389,538.9,
05/09/2020,New Croton,Croton System,0,19.0,0.6500,650.0,
05/10/2020,New Croton,Croton System,0,19.0,0.5772,577.2,
05/11/2020,New Croton,Croton System,0,19.0,0.5226,522.6,
05/12/2020,New Croton,Croton System,0,19.0,0.4849,484.9,
05/13/2020,New Croton,Croton System,0,19.0,0.4407,440.7,
05/14/2020,New Croton,Croton System,0,19.0,0.4050,405.0,
05/15/2020,New Croton,Croton System,0,19.0,0.4160,416.0,
05/16/2020,New Croton,Croton System,0,19.0,0.5350,535.0,
05/17/2020,New Croton,Croton System,0,19.0,0.4635,463.5,
05/18/2020,New Croton,Croton System,0,19.0,0.3907,390.7,
05/19/2020,New Croton,Croton System,0,19.0,0.3374,337.4,
05/20/2020,New Croton,Croton System,0,19.0,0.2763,276.3,
05/21/2020,New Croton,Croton System,0,19.0,0.2457,245.7,
05/22/2020,New Croton,Croton System,0,19.0,0.2249,224.9,
05/23/2020,New Croton,Croton System,0,19.0,0.2347,234.7,
05/24/2020,New Croton,Croton System,0,19.0,0.2431,243.1,
05/25/2020,New Croton,Croton System,0,19.0,0.2282,228.2,
05/26/2020,New Croton,Croton System,0,19.0,0.2262,226.2,
05/27/2020,New Croton,Croton System,0,19.0,0.2256,225.6,
05/28/2020,New Croton,Croton System,0,19.0,0.2171,217.1,
05/29/2020,New Croton,Croton System,0,19.0,0.2132,213.2,
05/30/2020,New Croton,Croton System,0,19.0,0.2353,235.3,
05/31/2020,New Croton,Croton System,0,19.0,0.2035,203.5,
06/01/2020,New Croton,Croton System,0,19.0,0.1632,163.2,
06/02/2020,New Croton,Croton System,0,19.0,0.1430,143.0,
06/03/2020,New Croton,Croton System,0,19.0,0.1235,123.5,
06/04/2020,New Croton,Croton System,0,19.0,0.1651,165.1,
06/05/2020,New Croton,Croton System,0,19.0,0.2308,230.8,
06/06/2020,New Croton,Croton System,0,19.0,0.2158,215.8,
06/07/2020,New Croton,Croton System,0,19.0,0.1775,177.5,
06/08/2020,New Croton,Croton System,0,19.0,0.1138,113.8,
06/09/2020,New Croton,Croton System,0,19.0,0.0904,90.4,
06/10/2020,New Croton,Croton System,0,19.0,0.0988,98.8,
06/11/2020,New Croton,Croton System,0,19.0,0.1352,135.2,
06/12/2020,New Croton,Croton System,0,19.0,0.2217,221.7,
06/13/2020,New Croton,Croton System,0,19.0,0.1755,175.5,
06/14/2020,New Croton,Croton System,0,19.0,0.1294,129.4,
06/15/2020,New Croton,Croton System,0,19.0,0.1060,106.0,
06/16/2020,New Croton,Croton System,0,19.0,0.0988,98.8,
06/17/2020,New Croton,Croton System,0,19.0,0.0884,88.4,
06/18/2020,New Croton,Croton System,0,19.0,0.0793,79.3,
06/19/2020,New Croton,Croton System,0,19.0,0.0800,80.0,
06/20/2020,New Croton,Croton System,0,19.0,0.0813,81.3,
06/21/2020,New Croton,Croton System,0,19.0,0.0813,81.3,
06/22/2020,New Croton,Croton System,0,19.0,0.0813,81.3,
06/23/2020,New Croton,Croton System,0,19.0,0.0813,81.3,
06/24/2020,New Croton,Croton System,0,19.0,0.0813,81.3,
06/25/2020,New Croton,Croton System,0,19.0,0.0813,81.3,
06/26/2020,New Croton,Croton System,0,19.0,0.0813,81.3,
06/27/2020,New Croton,Croton System,0,19.0,0.0813,81.3,
06/28/2020,New Croton,Croton System,0,19.0,0.0813,81.3,
06/29/2020,New Croton,Croton System,0,19.0,0.0813,81.3,
06/30/2020,New Croton,Croton System,0,19.0,0.0806,80.6,
07/01/2020,New Croton,Croton System,0,19.0,0.0806,80.6,
07/02/2020,New Croton,Croton System,0,19.0,0.0813,81.3,
07/03/2020,New Croton,Croton System,0,19.0,0.0813,81.3,
07/04/2020,New Croton,Croton System,0,19.0,0.0813,81.3,
07/05/2020,New Croton,Croton System,0,19.0,0.0806,80.6,
07/06/2020,New Croton,Croton System,0,19.0,0.0800,80.0,
07/07/2020,New Croton,Croton System,0,19.0,0.0800,80.0,
07/08/2020,New Croton,Croton System,0,19.0,0.0813,81.3,
07/09/2020,New Croton,Croton System,0,19.0,0.0813,81.3,
07/10/2020,New Croton,Croton System,0,19.0,0.0813,81.3,
07/11/2020,New Croton,Croton System,0,19.0,0.0826,82.6,
07/12/2020,New Croton,Croton System,0,19.0,0.0826,82.6,
07/13/2020,New Croton,Croton System,0,19.0,0.1177,117.7,
07/14/2020,New Croton,Croton System,0,19.0,0.1138,113.8,
07/15/2020,New Croton,Croton System,0,19.0,0.1021,102.1,
07/16/2020,New Croton,Croton System,0,19.0,0.0891,89.1,
07/17/2020,New Croton,Croton System,0,19.0,0.0813,81.3,
07/18/2020,New Croton,Croton System,0,19.0,0.0813,81.3,
07/19/2020,New Croton,Croton System,0,19.0,0.0813,81.3,
07/20/2020,New Croton,Croton System,0,19.0,0.0813,81.3,
07/21/2020,New Croton,Croton System,0,19.0,0.0813,81.3,
07/22/2020,New Croton,Croton System,0,19.0,0.0819,81.9,
07/23/2020,New Croton,Croton System,0,19.0,0.0819,81.9,
07/24/2020,New Croton,Croton System,0,19.0,0.0819,81.9,
07/25/2020,New Croton,Croton System,0,19.0,0.0813,81.3,
07/26/2020,New Croton,Croton System,0,19.0,0.0813,81.3,
07/27/2020,New Croton,Croton System,0,19.0,0.0813,81.3,
07/28/2020,New Croton,Croton System,0,19.0,0.0813,81.3,
07/29/2020,New Croton,Croton System,0,19.0,0.0813,81.3,
07/30/2020,New Croton,Croton System,0,19.0,0.0813,81.3,
08/01/2020,New Croton,Croton System,0,19.0,0.0813,81.3,
08/02/2020,New Croton,Croton System,0,19.0,0.0813,81.3,
08/03/2020,New Croton,Croton System,0,19.0,0.0813,81.3,
08/04/2020,New Croton,Croton System,0,19.0,0.0813,81.3,
08/05/2020,New Croton,Croton System,0,19.0,0.0819,81.9,
08/06/2020,New Croton,Croton System,0,19.0,0.0806,80.6,
08/07/2020,New Croton,Croton System,0,19.0,0.0735,73.5,
08/08/2020,New Croton,Croton System,0,19.0,0.0845,84.5,
08/09/2020,New Croton,Croton System,0,19.0,0.0897,89.7,
08/10/2020,New Croton,Croton System,0,19.0,0.0897,89.7,
08/11/2020,New Croton,Croton System,0,19.0,0.0845,84.5,
08/12/2020,New Croton,Croton System,0,19.0,0.0832,83.2,
08/13/2020,New Croton,Croton System,0,19.0,0.0819,81.9,
08/14/2020,New Croton,Croton System,0,19.0,0.0839,83.9,
08/15/2020,New Croton,Croton System,0,19.0,0.0871,87.1,
08/16/2020,New Croton,Croton System,0,19.0,0.0878,87.8,
08/17/2020,New Croton,Croton System,0,19.0,0.0878,87.8,
08/18/2020,New Croton,Croton System,0,19.0,0.0839,83.9,
08/19/2020,New Croton,Croton System,0,19.0,0.0780,78.0,
08/20/2020,New Croton,Croton System,0,19.0,0.0813,81.3,
08/21/2020,New Croton,Croton System,0,19.0,0.0793,79.3,
08/22/2020,New Croton,Croton System,0,19.0,0.0793,79.3,
08/23/2020,New Croton,Croton System,0,19.0,0.0806,80.6,
08/24/2020,New Croton,Croton System,0,19.0,0.0832,83.2,
08/25/2020,New Croton,Croton System,0,19.0,0.0832,83.2,
08/26/2020,New Croton,Croton System,0,19.0,0.0819,81.9,
08/27/2020,New Croton,Croton System,0,19.0,0.0813,81.3,
08/28/2020,New Croton,Croton System,0,19.0,0.0826,82.6,
08/29/2020,New Croton,Croton System,0,19.0,0.0819,81.9,
08/30/2020,New Croton,Croton System,0,19.0,0.0826,82.6,
08/31/2020,New Croton,Croton System,0,19.0,0.0832,83.2,
09/01/2020,New Croton,Croton System,0,19.0,0.0832,83.2,
09/02/2020,New Croton,Croton System,0,19.0,0.0605,60.5,
09/03/2020,New Croton,Croton System,0,19.0,0.0358,35.8,
09/04/2020,New Croton,Croton System,0,19.0,0.0878,87.8,
09/05/2020,New Croton,Croton System,0,19.0,0.0988,98.8,
09/06/2020,New Croton,Croton System,0,19.0,0.0748,74.8,
09/07/2020,New Croton,Croton System,0,19.0,0.0618,61.8,
09/08/2020,New Croton,Croton System,0,19.0,0.0585,58.5,
09/09/2020,New Croton,Croton System,0,19.0,0.0579,57.9,
09/10/2020,New Croton,Croton System,0,19.0,0.0566,56.6,
09/11/2020,New Croton,Croton System,0,19.0,0.0774,77.4,
09/12/2020,New Croton,Croton System,0,19.0,0.1001,100.1,
09/13/2020,New Croton,Croton System,0,19.0,0.0728,72.8,
09/14/2020,New Croton,Croton System,0,19.0,0.0566,56.6,
09/15/2020,New Croton,Croton System,0,19.0,0.0585,58.5,
09/16/2020,New Croton,Croton System,0,19.0,0.0494,49.4,
09/17/2020,New Croton,Croton System,0,19.0,0.0468,46.8,
09/18/2020,New Croton,Croton System,0,19.0,0.0520,52.0,
09/19/2020,New Croton,Croton System,0,19.0,0.0644,64.4,
09/20/2020,New Croton,Croton System,0,19.0,0.0462,46.2,
09/21/2020,New Croton,Croton System,0,19.0,0.0455,45.5,
09/22/2020,New Croton,Croton System,0,19.0,0.0332,33.2,
09/23/2020,New Croton,Croton System,0,19.0,0.0221,22.1,
09/24/2020,New Croton,Croton System,0,19.0,0.0228,22.8,
09/25/2020,New Croton,Croton System,0,19.0,0.0247,24.7,
09/26/2020,New Croton,Croton System,0,19.0,0.0286,28.6,
09/27/2020,New Croton,Croton System,0,19.0,0.0429,42.9,
09/28/2020,New Croton,Croton System,0,19.0,0.0527,52.7,
09/29/2020,New Croton,Croton System,0,19.0,0.0384,38.4,
09/30/2020,New Croton,Croton System,0,19.0,0.0390,39.0,
10/01/2020,New Croton,Croton System,0,19.0,0.2236,223.6,
10/02/2020,New Croton,Croton System,0,19.0,0.1339,133.9,
10/03/2020,New Croton,Croton System,0,19.0,0.0624,62.4,
10/04/2020,New Croton,Croton System,0,19.0,0.0299,29.9,
10/05/2020,New Croton,Croton System,0,19.0,0.0176,17.6,
10/06/2020,New Croton,Croton System,0,19.0,0.0117,11.7,
10/07/2020,New Croton,Croton System,0,19.0,0.0104,10.4,
10/08/2020,New Croton,Croton System,0,19.0,0.0104,10.4,
10/09/2020,New Croton,Croton System,0,19.0,0.0104,10.4,
10/10/2020,New Croton,Croton System,0,19.0,0.0104,10.4,
10/11/2020,New Croton,Croton System,0,19.0,0.0104,10.4,
10/12/2020,New Croton,Croton System,0,19.0,0.0124,12.4,
10/13/2020,New Croton,Croton System,0,19.0,0.0234,23.4,
10/14/2020,New Croton,Croton System,0,19.0,0.0163,16.3,
10/15/2020,New Croton,Croton System,0,19.0,0.0091,9.1,
10/16/2020,New Croton,Croton System,0,19.0,0.0098,9.8,
10/17/2020,New Croton,Croton System,0,19.0,0.0325,32.5,
10/18/2020,New Croton,Croton System,0,19.0,0.0982,98.2,
10/19/2020,New Croton,Croton System,0,19.0,0.0670,67.0,
10/20/2020,New Croton,Croton System,0,19.0,0.0423,42.3,
10/21/2020,New Croton,Croton System,0,19.0,0.0494,49.4,
10/22/2020,New Croton,Croton System,0,19.0,0.0364,36.4,
10/23/2020,New Croton,Croton System,0,19.0,0.0390,39.0,
10/24/2020,New Croton,Croton System,0,19.0,0.0358,35.8,
10/25/2020,New Croton,Croton System,0,19.0,0.0299,29.9,
10/26/2020,New Croton,Croton System,0,19.0,0.0312,31.2,
10/27/2020,New Croton,Croton System,0,19.0,0.0254,25.4,
10/28/2020,New Croton,Croton System,0,19.0,0.0299,29.9,
10/29/2020,New Croton,Croton System,0,19.0,0.0332,33.2,
10/30/2020,New Croton,Croton System,0,19.0,0.1489,148.9,
10/31/2020,New Croton,Croton System,0,19.0,0.3874,387.4,
11/01/2020,New Croton,Croton System,0,19.0,0.2542,254.2,
11/02/2020,New Croton,Croton System,0,19.0,0.1534,153.4,
11/03/2020,New Croton,Croton System,0,19.0,0.1638,163.8,
11/04/2020,New Croton,Croton System,0,19.0,0.1320,132.0,
11/05/2020,New Croton,Croton System,0,19.0,0.0956,95.6,
11/06/2020,New Croton,Croton System,0,19.0,0.0813,81.3,
11/07/2020,New Croton,Croton System,0,19.0,0.0741,74.1,
11/08/2020,New Croton,Croton System,0,19.0,0.0689,68.9,
11/09/2020,New Croton,Croton System,0,19.0,0.0605,60.5,
11/10/2020,New Croton,Croton System,0,19.0,0.0455,45.5,
11/11/2020,New Croton,Croton System,0,19.0,0.0345,34.5,
11/12/2020,New Croton,Croton System,0,19.0,0.0572,57.2,
11/13/2020,New Croton,Croton System,0,19.0,0.2438,243.8,
11/14/2020,New Croton,Croton System,0,19.0,0.2230,223.0,
11/15/2020,New Croton,Croton System,0,19.0,0.1489,148.9,
11/16/2020,New Croton,Croton System,0,19.0,0.0936,93.6,
11/17/2020,New Croton,Croton System,0,19.0,0.0956,95.6,
11/18/2020,New Croton,Croton System,0,19.0,0.0852,85.2,
11/19/2020,New Croton,Croton System,0,19.0,0.0468,46.8,
11/20/2020,New Croton,Croton System,0,19.0,0.0176,17.6,
11/21/2020,New Croton,Croton System,0,19.0,0.0072,7.2,
11/22/2020,New Croton,Croton System,0,19.0,0.0065,6.5,
11/23/2020,New Croton,Croton System,0,19.0,0.0130,13.0,
11/24/2020,New Croton,Croton System,0,19.0,0.0065,6.5,
11/25/2020,New Croton,Croton System,0,19.0,0.0065,6.5,
11/26/2020,New Croton,Croton System,0,19.0,0.0065,6.5,
11/27/2020,New Croton,Croton System,0,19.0,0.0072,7.2,
11/28/2020,New Croton,Croton System,0,19.0,0.0065,6.5,
11/29/2020,New Croton,Croton System,0,19.0,0.0065,6.5,
11/30/2020,New Croton,Croton System,0,19.0,0.0065,6.5,
12/01/2020,New Croton,Croton System,0,19.0,0.0696,69.6,
12/02/2020,New Croton,Croton System,0,19.0,0.6955,695.5,
12/03/2020,New Croton,Croton System,0,19.0,0.4726,472.6,
12/04/2020,New Croton,Croton System,0,19.0,0.2061,206.1,
12/05/2020,New Croton,Croton System,0,19.0,0.1177,117.7,
12/06/2020,New Croton,Croton System,0,19.0,0.3614,361.4,
12/07/2020,New Croton,Croton System,0,19.0,0.5337,533.7,
12/08/2020,New Croton,Croton System,0,19.0,0.3276,327.6,
12/09/2020,New Croton,Croton System,0,19.0,0.2301,230.1,
12/10/2020,New Croton,Croton System,0,19.0,0.1391,139.1,
12/11/2020,New Croton,Croton System,0,19.0,0.1014,101.4,
12/12/2020,New Croton,Croton System,0,19.0,0.0787,78.7,
12/13/2020,New Croton,Croton System,0,19.0,0.0598,59.8,
12/14/2020,New Croton,Croton System,0,19.0,0.0468,46.8,
12/15/2020,New Croton,Croton System,0,19.0,0.0436,43.6,
12/16/2020,New Croton,Croton System,0,19.0,0.0507,50.7,
12/17/2020,New Croton,Croton System,0,19.0,0.0741,74.1,
12/18/2020,New Croton,Croton System,0,19.0,0.1170,117.0,
12/19/2020,New Croton,Croton System,0,19.0,0.0845,84.5,
12/20/2020,New Croton,Croton System,0,19.0,0.0384,38.4,
12/21/2020,New Croton,Croton System,0,19.0,0.0137,13.7,
12/22/2020,New Croton,Croton System,0,19.0,0.0078,7.8,
12/23/2020,New Croton,Croton System,0,19.0,0.0085,8.5,
12/24/2020,New Croton,Croton System,0,19.0,0.0169,16.9,
12/25/2020,New Croton,Croton System,0,19.0,0.0397,39.7,
12/26/2020,New Croton,Croton System,0,19.0,1.3650,1365.0,
12/27/2020,New Croton,Croton System,0,19.0,1.2610,1261.0,
12/28/2020,New Croton,Croton System,0,19.0,0.7995,799.5,
12/29/2020,New Croton,Croton System,0,19.0,0.7995,799.5,
12/30/2020,New Croton,Croton System,0,19.0,0.7410,741.0,
12/31/2020,New Croton,Croton System,0,19.0,0.6630,663.0,
01/01/2021,New Croton,Croton System,0,19.0,0.6305,630.5,
01/02/2021,New Croton,Croton System,0,19.0,0.5961,596.1,
01/03/2021,New Croton,Croton System,0,19.0,0.6143,614.3,
01/04/2021,New Croton,Croton System,0,19.0,0.5759,575.9,
01/05/2021,New Croton,Croton System,0,19.0,0.5278,527.8,
01/06/2021,New Croton,Croton System,0,19.0,0.4791,479.1,
01/07/2021,New Croton,Croton System,0,19.0,0.4284,428.4,
01/08/2021,New Croton,Croton System,0,19.0,0.3816,381.6,
01/09/2021,New Croton,Croton System,0,19.0,0.3224,322.4,
01/10/2021,New Croton,Croton System,0,19.0,0.2815,281.5,
01/11/2021,New Croton,Croton System,0,19.0,0.2379,237.9,
01/12/2021,New Croton,Croton System,0,19.0,0.1885,188.5,
01/13/2021,New Croton,Croton System,0,19.0,0.1476,147.6,
01/14/2021,New Croton,Croton System,0,19.0,0.1313,131.3,
01/15/2021,New Croton,Croton System,0,19.0,0.1248,124.8,
01/16/2021,New Croton,Croton System,0,19.0,0.1339,133.9,
01/17/2021,New Croton,Croton System,0,19.0,0.2750,275.0,
01/18/2021,New Croton,Croton System,0,19.0,0.3647,364.7,
01/19/2021,New Croton,Croton System,0,19.0,0.2600,260.0,
01/20/2021,New Croton,Croton System,0,19.0,0.1820,182.0,
01/21/2021,New Croton,Croton System,0,19.0,0.1534,153.4,
01/22/2021,New Croton,Croton System,0,19.0,0.1521,152.1,
01/23/2021,New Croton,Croton System,0,19.0,0.1469,146.9,
01/24/2021,New Croton,Croton System,0,19.0,0.1333,133.3,
01/25/2021,New Croton,Croton System,0,19.0,0.1027,102.7,
01/26/2021,New Croton,Croton System,0,19.0,0.1027,102.7,
01/27/2021,New Croton,Croton System,0,19.0,0.1170,117.0,
01/28/2021,New Croton,Croton System,0,19.0,0.1190,119.0,
01/29/2021,New Croton,Croton System,0,19.0,0.0910,91.0,
01/30/2021,New Croton,Croton System,0,19.0,0.0611,61.1,
01/31/2021,New Croton,Croton System,0,19.0,0.0325,32.5,
02/01/2021,New Croton,Croton System,0,19.0,0.0176,17.6,
02/02/2021,New Croton,Croton System,0,19.0,0.0462,46.2,
02/03/2021,New Croton,Croton System,0,19.0,0.0982,98.2,
02/04/2021,New Croton,Croton System,0,19.0,0.0611,61.1,
02/05/2021,New Croton,Croton System,0,19.0,0.0338,33.8,
02/06/2021,New Croton,Croton System,0,19.0,0.0215,21.5,
02/07/2021,New Croton,Croton System,0,19.0,0.0169,16.9,
02/08/2021,New Croton,Croton System,0,19.0,0.0169,16.9,
02/09/2021,New Croton,Croton System,0,19.0,0.0202,20.2,
02/10/2021,New Croton,Croton System,0,19.0,0.0182,18.2,
02/11/2021,New Croton,Croton System,0,19.0,0.0208,20.8,
02/12/2021,New Croton,Croton System,0,19.0,0.0293,29.3,
02/13/2021,New Croton,Croton System,0,19.0,0.0267,26.7,
02/14/2021,New Croton,Croton System,0,19.0,0.0234,23.4,
02/15/2021,New Croton,Croton System,0,19.0,0.0202,20.2,
02/16/2021,New Croton,Croton System,0,19.0,0.0169,16.9,
02/17/2021,New Croton,Croton System,0,19.0,0.0956,95.6,
02/18/2021,New Croton,Croton System,0,19.0,0.2496,249.6,
02/19/2021,New Croton,Croton System,0,19.0,0.2308,230.8,
02/20/2021,New Croton,Croton System,0,19.0,0.2997,299.7,
02/21/2021,New Croton,Croton System,0,19.0,0.2886,288.6,
02/22/2021,New Croton,Croton System,0,19.0,0.2516,251.6,
02/23/2021,New Croton,Croton System,0,19.0,0.2516,251.6,
02/24/2021,New Croton,Croton System,0,19.0,0.2971,297.1,
02/25/2021,New Croton,Croton System,0,19.0,0.3120,312.0,
02/26/2021,New Croton,Croton System,0,19.0,0.3764,376.4,
02/27/2021,New Croton,Croton System,0,19.0,0.4245,424.5,
02/28/2021,New Croton,Croton System,0,19.0,0.4752,475.2,
03/01/2021,New Croton,Croton System,0,19.0,0.6071,607.1,
03/01/2021,New Croton,Croton System,0,19.0,0.7930,793.0,
03/02/2021,New Croton,Croton System,0,19.0,0.8255,825.5,
03/02/2021,New Croton,Croton System,0,19.0,0.6825,682.5,
03/03/2021,New Croton,Croton System,0,19.0,0.6494,649.4,
03/04/2021,New Croton,Croton System,0,19.0,0.6019,601.9,
03/05/2021,New Croton,Croton System,0,19.0,0.5350,535.0,
03/06/2021,New Croton,Croton System,0,19.0,0.4693,469.3,
03/07/2021,New Croton,Croton System,0,19.0,0.4303,430.3,
03/08/2021,New Croton,Croton System,0,19.0,0.4011,401.1,
03/09/2021,New Croton,Croton System,0,19.0,0.4472,447.2,
03/10/2021,New Croton,Croton System,0,19.0,0.4791,479.1,
03/11/2021,New Croton,Croton System,0,19.0,0.4979,497.9,
03/12/2021,New Croton,Croton System,0,19.0,0.4706,470.6,
03/13/2021,New Croton,Croton System,0,19.0,0.4258,425.8,
03/14/2021,New Croton,Croton System,0,19.0,0.4063,406.3,
03/15/2021,New Croton,Croton System,0,19.0,0.3419,341.9,
03/16/2021,New Croton,Croton System,0,19.0,0.3140,314.0,
03/17/2021,New Croton,Croton System,0,19.0,0.3692,369.2,
03/18/2021,New Croton,Croton System,0,19.0,0.7280,728.0,
03/19/2021,New Croton,Croton System,0,19.0,0.5265,526.5,
03/20/2021,New Croton,Croton System,0,19.0,0.3965,396.5,
03/21/2021,New Croton,Croton System,0,19.0,0.3348,334.8,
03/22/2021,New Croton,Croton System,0,19.0,0.2984,298.4,
03/23/2021,New Croton,Croton System,0,19.0,0.3042,304.2,
